customer;churnprop;churndate;nps;npsdate;reactscore;reactdate;vip;vipdate
CRM0000007025;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007026;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007027;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007028;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007029;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007030;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007031;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007032;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007033;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007034;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007035;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007036;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007037;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007038;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007039;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007041;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007042;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007043;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007044;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007045;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007046;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007047;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007048;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007049;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007050;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007051;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007052;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000007053;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007054;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007055;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007056;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007057;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007058;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007059;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007060;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007061;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007062;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007063;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007064;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007065;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007066;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000007067;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007068;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007069;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007070;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007071;2;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007072;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007073;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007074;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007075;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007076;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007077;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007078;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007079;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007080;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007081;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007082;1;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007083;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007084;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007085;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007086;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007087;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007088;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007089;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007090;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007091;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007092;2;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000007093;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007094;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007095;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007096;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007097;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007098;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007099;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007100;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007101;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007102;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007103;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007104;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007105;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007106;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007107;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007108;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007109;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007110;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007111;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007112;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007113;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007114;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007115;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007116;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007117;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007118;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007119;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007120;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007121;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007122;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007123;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007124;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007125;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007126;1;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007127;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007128;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007129;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007130;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007131;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007132;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007133;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007134;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007135;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007136;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007138;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007139;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007140;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007141;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007142;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007143;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007144;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007145;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007146;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007147;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007148;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007149;2;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007150;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007151;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007152;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007153;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007154;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007155;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007156;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007157;1;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007158;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007159;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007160;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000007161;2;10/01/2026 09:00:00;9;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007162;2;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;0;30/11/2025 12:00:00
CRM0000007163;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007164;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007165;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007166;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007167;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007168;1;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007169;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007170;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007171;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007172;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007173;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007174;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007175;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007176;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007177;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007178;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007179;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007180;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007181;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007182;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007183;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007184;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007185;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007186;2;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007187;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007188;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007189;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007190;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;7;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007191;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007192;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007193;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007194;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007195;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007196;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007197;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007198;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007199;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007200;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007201;2;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;4;30/11/2025 12:00:00
CRM0000007202;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007203;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007204;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000007205;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007206;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007207;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007208;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007209;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007210;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007211;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007212;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007213;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007214;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007215;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007216;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007217;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007218;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007219;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007220;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007221;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007222;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007223;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007224;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007225;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007226;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000007227;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007228;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000007229;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000007230;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
